_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,languagecomment:confidence,articletitle,text,bodylen,insdt,languagecomment_gold,link,serial,words
1222300379,FALSE,finalized,3,4/30/2017 09:02:19,0,0.6562,غيدو شتاينبرغ: إسرائيل حاولت إقناع ألمانيا بتأييد السيسي,يا أستاذ أحمد منصور .في الثقافة الألمانية المقاطعة شيء غير مهذب .احترام معرفتك للملفات.بعض المستشارين لمساعدته يا قناة الجزيرة.,127,45:56.5,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/5d0de769-db25-4728-9eaa-0ba80b714b33,44667,19
1222291794,FALSE,finalized,3,4/29/2017 00:20:54,0,1,إصلاحات العبادي بالعراق.. حقيقية أم لعبة سياسية؟,في الحقيقة لم يملأ فراغ فيصل القاسم إلا جمال ريان,49,49:49.9,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/5d44a96f-4c76-44b4-be26-d12073659d1a,27704,10
1222284729,FALSE,finalized,3,4/28/2017 13:16:47,0,0.6832,أردوغان: نأسف للغارات الروسية.. ولا تطبيع مع السيسي,يااردوغان روسيا كبيرة عليك انصحك بالتحدث الى تحالف السعودية في اليمن الذي دعمته عن سقوط ضحايا مدنيين جراء القصف العشوائي,120,41:28.9,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/60bffa08-813c-4b60-b17d-121fc4363b45,12795,20
1222284726,FALSE,finalized,3,4/28/2017 13:16:47,0,0.6832,أردوغان: نأسف للغارات الروسية.. ولا تطبيع مع السيسي,مين اوردغان؟,12,21:07.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/60bffa08-813c-4b60-b17d-121fc4363b45,12791,2
1222284567,FALSE,finalized,3,4/28/2017 13:02:17,0,0.6535,أردوغان: نأسف للغارات الروسية.. ولا تطبيع مع السيسي,"""السيسي لن يسمح"" هههه... خليكو في تكنولوجيا الكفتة و دع السماح من عدمه لاسرائيل و امريكا...",91,38:53.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/60bffa08-813c-4b60-b17d-121fc4363b45,12347,16
1222305265,FALSE,finalized,3,05/01/2017 08:49,0,1,مصر.. فشل مرصود وتغيير منشود,من غير مصر وقوفها و وتحررها بوطننا االعربى وكجسم من غير رئتين والثورة تعول على السيدالبرادعى فما عليه الا يعود للساحات ان كان ثورى حقيقى ولاجل مصر وامتناالعربية والاسلامية وللمستظعفين امين رب العالمين,200,48:54.3,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/62b373d3-1ee4-49b8-b5d9-b4ee3d7514af,54390,33
1222297236,FALSE,finalized,3,4/29/2017 18:32:43,0,1,"""الإرهاب"".. مشكلة أم ذريعة لأنظمة الاستبداد؟",و لماذا لم تنشروا تعليقي؟؟؟؟!..,31,59:56.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/66cebcef-7a36-45e1-a790-8317a6982528,38499,5
1222297218,FALSE,finalized,3,4/29/2017 17:57:54,0,0.662,"""الإرهاب"".. مشكلة أم ذريعة لأنظمة الاستبداد؟","أنشروا تعليقاتي الثلاث المرقمة يا جزيرة جزاكم الله خيرا. فقد نشرتم أولهما ثم حدفتموه . لماذا؟ أهذا هو إحترام  الرأي الآخر ؟
و شكراً للإستماع إلى أبناء أمتكم.",157,51:11.5,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/66cebcef-7a36-45e1-a790-8317a6982528,38459,27
1222284104,FALSE,finalized,3,4/28/2017 12:43:52,0,0.6604,تراجع أميركا بسوريا.. ضعف أم تكتيك؟,حلقة ضعيفة لم يفهم منها شيئا واستمر الطرفان بمقاطعة الاخر في حساء من النقاش ، حظا افضل المرة القادمة,100,57:53.4,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/6a7c9690-ab66-4f2b-bd0b-2e08d221caed,11348,19
1222293266,FALSE,finalized,3,4/29/2017 08:05:52,0,1,"انعكاسات أزمة ""الأونروا"" المالية على الفلسطينيين",نريد التوطين او الهجرة شبعنا فقر,32,46:42.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/70caa5b3-b7dc-4ee1-8380-3528e1e483f5,30463,6
1222286213,FALSE,finalized,3,4/28/2017 14:12:20,0,1,أسباب وطبيعة الوجود الروسي بسوريا,اين فيصل القاسم ؟!,18,44:15.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/712b89ce-6cb4-486f-9064-78dc87960569,15658,4
1222300760,FALSE,finalized,3,4/30/2017 09:30:42,0,1,ناصر الدين الأسد.. من المهد إلى المجد,رحمه الله,9,06:02.3,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/7379c915-3660-4cbc-b2f7-4bad227cceef,45378,2
1222299313,FALSE,finalized,3,4/30/2017 00:20:51,0,1,أحمد منصور: اعتقالي استهداف للجزيرة وقطر ,السؤال الدي حيرني هو هل ستستضيف نفسك؟,37,03:15.6,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/73fd24a8-e043-4d11-91aa-5449fe8d8d7d,42642,7
1222290514,FALSE,finalized,3,4/28/2017 21:18:47,0,0.659,سوريا.. ساحتان للتفاوض والمجزرة,نتابع الدكتور فيصل على الفيسبوك و لكن أين هو على شاشة الجزيرة؟,62,08:25.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/7a0ff3bf-fe02-4abb-b9e6-8ec387020b81,24861,12
1222301749,FALSE,finalized,3,4/30/2017 12:05:46,0,0.6869,انتهاكات مليشيات الحشد الشعبي ضد السنة بتكريت ,نلنتةمتللغمابقن,15,51:50.1,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/834ef8f1-be8f-4530-ae9d-d72b056cc326,47268,1
1222280310,FALSE,finalized,3,4/28/2017 08:53:37,0,0.6734,أي مصداقية لحل سياسي روسي بسوريا؟,المقدمه فقط تكفي، روائع هذا البرنامج,36,43:44.4,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/8363ce12-ef49-494e-9689-00e242f4477c,4051,6
1222300586,FALSE,finalized,3,4/30/2017 09:13:24,0,1,الموحدون الدروز وبقية الأقليات في سوريا إلى أين؟,"(ليست للنشر) فضلا : التكرم بنشر ما أدخلته و إيصاله لفيصل القاسم قبل البرنامج , الانترنت استعصى على الفتح إلا الآن , هذا هو سبب تأخير الإدخال, شكراً جزيلاً لكم",158,38:30.6,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/83a5f6e7-9722-4c48-ba2b-3b8b7a121090,45042,30
1222301598,FALSE,finalized,3,4/30/2017 11:12:22,0,0.6639,نعوم تشومسكي.. كاتب منشق,فلقد قال اخيرا كل ما يحدث بوطننا االعربى من عملاءالامريكيين منصبين على حكم دولناالعربيةبالمستعمرين انسقوطهم هوسقوط وطردالامريكيين وصدق,134,37:26.6,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/8a216ab6-17da-4857-ad18-e8a05941060d,46961,18
1222281029,FALSE,finalized,3,4/28/2017 09:26:23,0,0.6565,تداعيات تبني تنظيم الدولة حادث سقوط الطائرة الروسية,حزن شعوبناالعربيه والاسلاميه لمقتل الركاب الابرياء يماثل حزن الشعب الروسي علي المئات من قتلانا من اطفال ونساء ورجال ابرياء بالقصف الروسي اليومي في سوريا !,154,54:17.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/8bf13b5d-2424-4b40-8ee7-ba5842879a01,5442,25
1222280929,FALSE,finalized,3,4/28/2017 09:23:27,0,0.6592,تداعيات تبني تنظيم الدولة حادث سقوط الطائرة الروسية,الروس بيستاهلوا يلي جرالهم بعد فتل المدنيين في سورية. لازم بوتين يتعظ. ياعبدي لاتتكبر أنا أكبر,94,32:53.1,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/8bf13b5d-2424-4b40-8ee7-ba5842879a01,5256,16
1222301228,FALSE,finalized,3,4/30/2017 10:22:30,0,1,ماذا يجري بمعسكر القوى الداعمة لانقلاب 3 يوليو؟,لن يفلحهم الله وهو الحق في قوله,31,10:25.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/90306f46-3954-425c-ab5c-5c3d6a187017,46225,7
1222288708,FALSE,finalized,3,4/28/2017 19:05:25,0,0.6624,هل بدأ حسم الحرب في اليمن بريا؟,جنت على نفسها براقش,19,36:33.9,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/95503b85-aa34-4536-b9b6-12456d90f222,21008,4
1222306562,FALSE,finalized,3,05/01/2017 15:40,0,0.6676,"تركيبة وولاءات ""جيش القبائل"" في ليبيا",مريض ربي يشفية !,16,23:41.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/99866fe6-70d5-4881-b976-c9e52dfe2007,57071,4
1222291901,FALSE,finalized,3,4/29/2017 00:45:28,0,0.6388,المخابئ السوفياتية وقصة تحويل الحجر لتحفة فنية,لا كنت اعرف ان هؤلاء يعرفون الفن,32,04:37.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/9ef0d164-d037-467b-af86-657031a7597a,27899,7
1222293032,FALSE,finalized,3,4/29/2017 05:29:05,0,0.6453,باسم من يقاتل أحمد جبريل في سوريا؟,الا يستطيع المنقحون اللغويون لنشرات الاخبار ان يكون اكثر دقه في كتابه الاخبار. كان الاحرى والادقةان يكتب بأسم دلاله على الاستفهام بدلا من باسم دلاله على اسم شخص.,161,04:06.6,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/9fd18516-e54d-4df1-9c6a-9715c7e6b873,29980,28
1222283946,FALSE,finalized,3,4/28/2017 12:34:55,0,0.6677,سر التحاق الشباب بتنظيم الدولة,و كيف نفسر سر التحاق الشباب الاخر (الحشد الشعبي العراقي و السوري) الى صفوف داعش المضادة الايرانية و الروسية ?اليست هي حرب دينية و من حق اي انسان الدفاع عن دينه ?,161,21:13.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/a5388f9a-9bfb-421a-8236-0364ee36b3b3,10997,32
1222283880,FALSE,finalized,3,4/28/2017 12:32:24,0,0.6831,سر التحاق الشباب بتنظيم الدولة,هداية الشباب المسلم من رب العزة جل جلاله ولكن يصعب على بعض الناس الرجوع عن الغي. نسأل الله ان يهدينا جميعا,106,53:08.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/a5388f9a-9bfb-421a-8236-0364ee36b3b3,10863,21
1222293762,FALSE,finalized,3,4/29/2017 09:30:58,0,0.6699,السيسي.. عدو المساجد أم مؤصل لتصحيح الدين؟,عيبٌ عليكِ أيتها الجزيرة في حذف جزء من التعليق. أهكذا إعلامكم؟,62,32:08.9,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/a7fd87dd-5824-4ad6-96b1-8b61afa1577d,31485,11
1222279856,FALSE,finalized,3,4/28/2017 08:28:54,0,0.6754,حادث الأردن.. دوافعه وأسبابه وتداعياته,الرجل من جرش وليس من عجلون,26,36:05.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/aa66f886-ff38-4c51-a1e4-2ce371e1179c,3128,6
1222294429,FALSE,finalized,3,4/29/2017 10:46:34,0,0.6667,الاقتصاد المقدسي.. حصار وتضييق ج1,هذه المذيعه تعرف كيف تدعم الاقتصاد الفلسطيني,44,59:57.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/abf5072a-9716-43f0-8be9-6d61ee5c4153,32753,7
1222294419,FALSE,finalized,3,4/29/2017 10:46:28,0,0.6613,الاقتصاد المقدسي.. حصار وتضييق ج1,غاده عويس تقدر تدعم اقتصاد فلسطين ويصبح اقوى اقتصاد في العالم,61,33:18.4,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/abf5072a-9716-43f0-8be9-6d61ee5c4153,32736,11
1222310325,FALSE,finalized,3,05/02/2017 23:44,0,0.6723,واقع مسيحيي العراق ومستقبلهم,يا الجزيرة اين تاريخ اللقاء ؟ هذا مهم,37,29:30.5,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b05f2153-99b1-4f8d-80ee-332cd2ce38ad,64927,8
1222305361,FALSE,finalized,3,05/01/2017 08:58,0,0.6594,بنكيران: الملك يحكم المغرب وصلاحياتي محدودة,في المغرب خادم وخدوم فقط، لا يهم إن كنتَ وزيرًا أو حمَّالاً.,60,53:13.0,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b10bf6bc-5926-4c76-bf59-25bde4f8a5d1,54560,12
1222292429,FALSE,finalized,3,4/29/2017 02:47:57,0,0.6478,الطوارئ تحكم العرب منذ ستة عقود,"ـ الفصل إسم على مسمى يضمن بكتاب آستشارة أو دسترة تحدد معاييره وحدود تعديله 
وفقهما كالأوبئة ورصد الزلازل والبراكين على وزن جموع التكسير أو صيغة منتهى الجموع ٠",158,46:38.0,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b238a098-74dd-42bf-8499-f26efb2c475a,28871,28
1222308960,FALSE,finalized,3,05/02/2017 14:05,0,0.6691,اسأل مع القاسم عما ترتكبه المليشيات الشيعية بالعراق ,هل الشيعة ترتكب جرائم  على حساب الطائيفية ام هية لحساب ايران,60,18:32.8,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b2bb0ca3-3c36-41fc-9a5f-319cdefbbe23,62335,11
1222308926,FALSE,finalized,3,05/02/2017 13:59,0,0.6606,اسأل بالفيديو مع القاسم عما ترتكبه المليشيات بالعراق ,سؤالي جميع الناس الي ماتو بسبب شخصين في العراق البغدادي و السيستاني هولا لازم يسألون عن دماء العراقيين هم اصحاب الفتاوي وليس الشعب كما تحاكم صدام غيابي حاكم هولا المرتزقة اثنينهم اصحاب الفتاوي,192,06:36.3,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b2bb0ca3-3c36-41fc-9a5f-319cdefbbe23,62232,33
1222308901,FALSE,finalized,3,05/02/2017 13:56,0,0.6701,اسأل بالفيديو مع القاسم عما ترتكبه المليشيات بالعراق ,مهما ارتكبت الدولة الاسلامية من فضائع فلن تصل الى حد التصفية العرقية والطائفية القائمة على الحقد الشيعي اتجاه كل ماهو سني انه التيار الاعمى الذي يحصد معاه الاخضر واليابس,169,06:37.1,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b2bb0ca3-3c36-41fc-9a5f-319cdefbbe23,62144,29
1222308730,FALSE,finalized,3,05/02/2017 13:04,0,0.6545,اسأل بالفيديو مع القاسم عما ترتكبه المليشيات بالعراق ,وين كانت الحشود يوم غزو العراق، وضد اسرائيل، على الأقل جماعة الدولة الاسلامية قاتلت الاحتلال وما راح توفر اسرائيل.,114,39:21.4,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b2bb0ca3-3c36-41fc-9a5f-319cdefbbe23,61825,19
1222301724,FALSE,finalized,3,4/30/2017 11:39:50,0,1,خيارات المعارضة السورية على أطراف اللاذقية,أين فيديو لهاذه الحصة,21,31:24.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/b40c0410-8fb1-43ea-a066-058731012677,47227,4
1222298873,FALSE,finalized,3,4/29/2017 22:55:03,0,1,الوقف الإسلامي.. الواقع وآفاق التطوير,"لا حل للامة العربية والاسلامية الا بمنقذ سماوي يحميها من الدمار الذي هو موجود فيها 
ولمزيد من المعلومات يرجى كتابة على الجوجل الموقع الرسمي للجماعة الاسلامية الاحمدية",166,53:22.9,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/be18a8c2-d094-49d5-9af0-1ed1dad866d1,41665,27
1222291574,FALSE,finalized,3,4/28/2017 23:21:17,0,1,معاناة الصحفيين والمراسلين الأجانب بمصر بعد الانقلاب,الصحفية الحرة الشجعاة الجرئية التى استضافها المذيع بالقدس بتعمل اية,67,33:39.7,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/bf747f7f-6c8a-4a5b-ac5e-deaad08e60d5,27274,10
1222291571,FALSE,finalized,3,4/28/2017 23:21:54,0,0.6491,ماذا أنجزت حرب التحالف على تنظيم الدولة؟,سبحان الله!!6000 غارة من التحالف الصهيوني الصليبي واكثر منها من التحالف الصفوي النصيري وجيشهم على الارض،، وهي باقية وتتمدد !!! الا تعقلون ؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟,153,54:07.2,,www.aljazeera.net/home/getpage/0353e88a-286d-4266-82c6-6094179ea26d/bffa0268-6d51-4237-9112-fd923fe35053,27270,23
